#{"t_start": 1747809037.366212, "env_id": "None"}
r,l,t
32.157566,200,1121.616018
22.84889,200,1121.650867
63.85681,200,1121.911784
0.77418774,111,1122.020938
65.63695,200,1122.38876
38.683334,200,1122.799608
26.79991,200,1123.404174
13.354504,200,1123.587256
64.28944,200,1123.608596
69.263016,200,1123.648465
29.990902,200,1123.904605
34.324875,200,1124.05414
6.309419,200,1124.436791
49.789646,200,1124.812136
28.010029,200,1125.432865
30.500555,146,1125.512916
47.509533,200,1125.613465
62.92036,200,1125.632861
40.803837,200,1125.670318
54.073074,182,1125.741328
30.773676,200,1126.360822
13.44754,200,1126.806481
5.37177,158,1127.258775
7.3412113,200,1127.343298
51.718224,200,1127.419642
35.910084,200,1127.523349
20.094522,200,1127.542748
52.93611,200,1127.582496
66.55177,200,1128.271949
37.460995,132,1128.580914
40.86931,200,1128.676468
7.2751102,200,1129.14841
26.409206,200,1129.300234
53.843357,200,1129.398234
60.08426,200,1129.422854
26.079636,200,1129.467458
58.489376,200,1130.273286
25.186285,200,1130.6207
64.09958,200,1130.737731
53.74166,200,1131.285177
11.85737,200,1131.496276
32.628437,200,1131.617128
24.298126,200,1131.638515
17.983683,200,1131.682992
64.35712,200,1132.922848
34.168407,200,1133.285216
18.469566,200,1133.395268
41.647945,200,1133.910227
49.02327,200,1134.074086
9.879571,200,1134.186268
15.514575,200,1134.205765
15.960485,200,1134.244944
20.087248,200,1135.047337
42.17996,200,1135.40252
44.699596,200,1135.510138
31.87461,200,1136.044502
62.115303,200,1136.263389
49.728394,200,1136.389917
30.384047,200,1136.41383
63.70471,200,1136.456946
38.93375,200,1137.272403
15.483108,200,1137.625132
5.295046,143,1137.654344
73.8372,200,1137.747958
4.2099967,66,1138.395317
50.370007,200,1138.502913
44.336727,200,1138.620869
37.354424,200,1138.652763
65.9186,200,1138.696151
30.0385,200,1139.527821
65.354904,200,1139.914532
70.0431,200,1140.013427
50.784832,200,1140.658236
23.174616,200,1140.778656
86.71064,200,1140.90162
80.88387,200,1140.92222
39.190235,200,1140.966283
5.49714,70,1141.70479
26.423782,200,1141.809375
72.79654,200,1142.203459
58.156155,200,1142.296648
16.995539,200,1142.890774
34.51776,200,1143.002187
47.207787,200,1143.13107
55.89897,200,1143.206281
26.76515,200,1143.970034
47.18515,200,1144.071689
58.86263,200,1144.472517
56.454926,200,1144.556022
16.840706,200,1145.187306
33.34419,200,1145.297154
12.800566,200,1145.423132
68.81982,200,1145.484665
56.121414,200,1146.187546
45.474407,200,1146.288548
13.407051,200,1146.677843
28.812084,200,1146.765433
43.691433,200,1147.384271
16.937695,200,1147.498375
62.947987,200,1147.619833
61.652214,200,1147.68706
26.86141,200,1148.417969
19.218044,200,1148.515841
18.697678,200,1148.906203
41.87512,200,1148.994973
63.467846,200,1149.595486
16.247446,200,1149.700937
16.947927,85,1149.820184
29.689816,200,1149.820246
59.365757,200,1149.885119
22.561806,200,1150.61445
52.090176,200,1150.718927
71.80352,200,1151.172954
74.69175,200,1151.769912
58.829838,200,1151.872831
8.159639,200,1152.005404
14.675091,200,1152.005466
51.19036,200,1152.082403
78.458015,200,1152.782667
10.529513,200,1152.881121
44.69875,200,1153.372849
8.662548,200,1154.014999
39.55959,200,1154.126519
45.688175,200,1154.255822
13.967745,200,1154.255886
50.355335,200,1154.320146
72.83149,200,1155.04748
26.58594,200,1155.158185
11.798487,133,1155.68304
31.73859,200,1155.693717
19.27482,132,1155.873658
23.640099,200,1156.406528
39.36718,200,1156.66022
36.990246,200,1156.660283
25.661633,200,1157.589273
18.809973,200,1157.704011
26.06683,200,1158.241922
52.199013,200,1158.254962
20.186409,200,1158.450816
26.508509,200,1159.003353
63.639328,200,1159.271412
74.36419,200,1159.271475
65.54373,200,1160.154444
55.612865,200,1160.258626
24.547283,200,1160.760645
7.3942375,200,1160.774433
14.136194,200,1160.950539
50.318104,200,1161.421553
65.08968,200,1161.6825
73.773254,200,1161.682564
16.27328,200,1162.491264
58.725666,200,1162.597397
21.961552,197,1163.032525
10.977007,200,1163.055003
70.86298,200,1163.239089
23.37207,200,1163.699256
68.23894,200,1163.936094
54.71989,200,1163.936167
21.98093,200,1164.760037
27.756851,200,1164.866766
31.140862,200,1165.309393
61.180737,200,1165.33397
62.44453,200,1165.507457
17.323315,200,1166.004457
40.41934,200,1166.256574
13.002834,200,1166.256637
69.32081,200,1167.083023
11.703686,200,1167.176831
54.02894,200,1167.630696
57.411613,200,1167.656005
28.583954,155,1167.78419
29.258286,200,1167.826519
43.309566,200,1168.55036
55.723053,200,1168.550424
22.632368,200,1169.366548
33.146133,200,1169.503191
68.59063,200,1169.948812
41.29711,200,1169.970961
37.769947,200,1170.101567
14.815021,200,1170.149702
37.321136,200,1170.831429
12.398786,200,1170.831502
35.66825,147,1171.534576
5.9742823,200,1171.589577
28.081093,200,1171.682347
36.946854,148,1171.691556
68.99565,200,1172.12648
32.585217,200,1172.314842
60.247242,200,1173.00509
14.944489,200,1173.005158
2.894918,106,1173.296594
52.116566,200,1173.719941
20.58267,200,1173.771919
25.528996,200,1173.867143
61.358044,200,1173.878487
61.085747,200,1174.463464
19.301785,200,1175.181582
9.162632,200,1175.181649
53.1278,200,1175.467357
24.244184,193,1175.870299
26.989485,200,1175.888308
19.110403,200,1176.036582
72.52328,200,1176.049105
61.502747,200,1176.660029
18.046314,200,1177.327897
30.129848,200,1177.327995
57.90067,200,1177.644745
16.535372,200,1178.06955
13.317955,200,1178.090956
33.989906,200,1178.237905
34.93029,200,1178.250468
68.89111,200,1178.898921
22.100147,200,1179.570659
71.32896,200,1179.570721
60.64529,200,1179.904999
29.445847,200,1180.325282
52.38955,200,1180.345467
20.284315,200,1180.498544
24.864132,200,1180.508592
43.802364,200,1181.124145
12.5621605,133,1181.827878
21.59165,200,1181.828001
63.66039,200,1181.828015
1.8017117,87,1182.124672
6.923723,200,1182.160207
58.878464,200,1182.577386
54.264645,200,1182.790187
41.684467,200,1182.800817
61.323597,200,1184.242707
17.462538,200,1184.242779
47.611763,200,1184.242793
64.84773,200,1184.525136
13.23922,200,1184.557407
43.69017,200,1184.955825
64.20829,200,1185.122104
46.671352,200,1185.131073
24.42214,200,1186.414456
32.09902,200,1186.414519
54.52201,200,1186.414533
22.463505,200,1186.667825
20.315659,200,1186.698948
7.0804524,200,1187.15883
32.613125,200,1187.336441
14.267425,200,1187.345979
14.299013,200,1188.619336
18.36731,200,1188.6194
68.832306,200,1188.619412
80.08394,200,1188.890705
25.091812,200,1188.921473
38.046524,200,1189.351535
47.01637,200,1189.571084
41.802776,200,1189.587189
15.640501,200,1190.93152
17.522734,200,1190.931591
37.14231,200,1190.931605
17.592932,195,1191.151339
8.035317,200,1191.235979
10.8743925,200,1191.61542
6.4063997,200,1191.776382
65.22429,200,1191.789072
77.72681,200,1193.025871
36.341908,200,1193.025965
47.072186,200,1193.025978
49.36447,200,1193.235054
36.995857,200,1193.316476
30.588158,200,1193.705069
13.686315,200,1193.883784
14.972899,200,1193.893348
-2.0009086,200,1195.223664
30.797184,200,1195.223723
60.728477,200,1195.223736
76.902,200,1195.435461
18.103222,200,1195.516329
13.10933,200,1195.906696
27.756124,200,1196.085065
23.949167,200,1196.094186
4.1008086,73,1196.902808
21.249037,77,1196.96096
29.982353,200,1197.435785
42.467125,200,1197.435867
40.339195,200,1197.43588
16.540285,200,1197.676147
20.769648,200,1197.769219
20.84173,200,1198.185605
18.84066,200,1199.177387
37.556843,200,1199.232164
49.913303,200,1199.691951
51.168484,200,1199.692013
43.046196,200,1199.692025
35.263096,200,1199.892998
30.806885,200,1199.97232
15.3976345,200,1200.359322
47.76585,200,1201.337035
57.377636,200,1201.397204
15.343148,183,1201.673883
44.734715,200,1201.881266
11.096637,200,1201.881335
10.045573,200,1202.094563
17.98403,200,1202.181001
16.265385,200,1202.602335
30.11631,200,1203.503232
6.553129,200,1203.554927
70.61229,200,1203.802335
47.514015,200,1203.976863
6.2282853,200,1203.976929
63.300526,200,1204.189785
56.064312,200,1204.275292
13.007725,200,1204.667375
34.28745,174,1205.335618
14.051302,200,1205.695839
11.129068,200,1205.986945
17.212788,200,1206.174629
6.589074,200,1206.174691
38.07752,200,1206.396572
28.688173,200,1206.495243
18.96075,200,1206.894186
15.48604,200,1207.612567
24.019684,200,1207.939527
31.617378,200,1208.193049
23.61271,200,1208.368813
59.8357,200,1208.368882
63.921173,194,1208.543895
49.674026,200,1208.700966
27.474823,200,1209.110811
55.934994,200,1209.891438
4.0263243,200,1210.339028
25.337215,200,1210.674402
22.410412,200,1210.878495
6.663847,200,1210.878556
23.55367,200,1211.055761
17.654129,200,1211.230429
20.210796,200,1211.690969
15.144188,200,1212.534545
37.72178,200,1212.981265
19.0532,200,1213.314435
15.647101,200,1213.593199
36.929523,200,1213.593259
21.032166,200,1213.792539
53.327175,200,1213.935905
35.00801,200,1214.312366
53.29758,200,1215.037686
43.561424,200,1215.467607
21.94433,200,1215.758873
36.776627,200,1216.026097
18.582878,200,1216.026211
35.324318,200,1216.214759
65.10539,200,1216.379488
19.810858,200,1216.878194
35.625137,200,1217.687215
32.11822,200,1218.044854
28.5914,200,1218.343718
45.91655,200,1218.545806
44.39531,200,1218.545877
55.089966,200,1218.711557
8.441619,200,1218.86447
48.09076,200,1219.262097
19.11254,200,1220.111249
40.465996,200,1220.459591
13.7739525,200,1220.724715
28.270035,200,1220.95696
25.844112,200,1220.957025
42.714855,200,1221.160456
68.851364,200,1221.331194
69.92676,200,1221.736007
65.03197,200,1222.405517
10.252555,200,1222.751683
58.41381,200,1223.113064
44.958145,200,1223.312623
16.156086,200,1223.312683
41.058327,200,1223.468154
12.004965,200,1223.605287
25.577883,200,1223.987694
11.047004,200,1224.713976
24.04211,200,1225.054009
16.17629,165,1225.112642
64.32197,200,1225.295985
54.53337,200,1225.50503
25.216448,200,1225.658843
49.462902,200,1225.804287
49.886982,200,1226.245091
25.552376,173,1226.641452
5.159726,144,1226.746546
47.263115,200,1227.314465
4.810925,200,1227.594316
30.464556,200,1227.779703
7.7137337,200,1227.963109
50.142532,200,1228.129032
26.901512,156,1228.440525
75.91782,200,1228.529909
30.494843,200,1228.993122
50.700672,200,1229.559062
59.746826,200,1229.811765
10.168017,195,1229.939638
58.219524,200,1230.134533
23.079979,170,1230.271381
56.442463,200,1230.280242
48.084766,200,1230.686497
18.223415,200,1231.176105
22.302353,200,1231.724764
51.259853,200,1232.007567
33.777817,200,1232.152013
38.15821,200,1232.352823
58.17805,200,1232.488377
67.165054,200,1232.497498
38.454548,200,1232.889246
52.845043,200,1233.358331
20.568947,200,1233.897577
69.090225,200,1234.159692
42.44078,200,1234.286743
22.670883,200,1234.493415
21.463612,200,1234.631656
7.8701415,200,1234.642962
61.460045,200,1235.03952
28.843483,200,1235.497935
16.937933,200,1236.02763
45.660126,200,1236.311107
21.133146,200,1236.47135
18.081482,200,1236.689324
27.406603,200,1236.833698
15.643724,200,1236.844947
54.83958,200,1237.263427
57.752,200,1237.777693
51.867264,200,1238.366718
43.79107,200,1238.657119
29.219759,200,1238.798361
24.414873,172,1238.849494
38.667736,200,1239.012188
12.674738,200,1239.170597
43.03671,200,1239.571561
16.42002,185,1239.878802
65.56148,200,1240.623564
13.927451,200,1240.869977
40.187614,200,1240.992312
69.99416,200,1241.03877
27.676163,200,1241.189025
14.224777,200,1241.344327
33.25131,200,1241.723619
14.147883,200,1242.028901
16.018639,152,1242.477404
72.28567,200,1242.751272
31.082241,156,1243.047664
40.464943,200,1243.166726
72.5523,200,1243.212196
32.078857,138,1243.255109
39.275124,200,1243.378589
64.00995,200,1244.24038
26.309376,200,1244.698005
18.701048,154,1244.84961
35.83874,200,1244.96166
72.64848,200,1245.233197
45.35257,200,1245.396191
6.036236,200,1245.431719
45.06588,200,1245.546009
25.786274,200,1246.439504
38.796566,200,1246.905967
18.434174,200,1247.080025
49.803116,200,1247.189375
36.469738,200,1247.471637
38.424824,200,1247.642222
12.174154,200,1247.679212
29.884348,200,1247.796186
23.406229,162,1248.247985
13.345442,200,1249.158667
34.14415,200,1249.339784
70.87884,200,1249.446202
31.2062,200,1249.715971
37.13716,200,1249.933131
30.40318,200,1249.979896
5.788234,200,1250.10697
29.245981,200,1250.549481
57.977512,200,1251.406538
43.342484,156,1251.459784
13.777968,200,1251.555652
25.67681,200,1251.663229
13.419092,200,1252.089807
43.67155,200,1252.133204
62.758068,200,1252.257227
3.2458575,102,1252.549922
64.76332,200,1252.699917
24.075703,200,1253.532918
37.58438,200,1253.691102
44.102158,200,1253.799072
70.592445,200,1254.264327
47.338272,200,1254.314323
34.336014,200,1254.446476
38.9797,200,1254.757808
59.641354,200,1254.913257
63.095844,200,1255.746863
27.001461,200,1255.909057
25.171865,200,1256.023673
60.41538,200,1256.630438
42.744087,200,1256.684002
15.606026,200,1256.835257
43.290188,200,1257.224552
41.764748,200,1257.380814
28.574465,200,1258.374351
12.201678,200,1258.535055
36.199123,200,1258.647458
83.18989,200,1259.131662
61.077717,200,1259.176968
52.96821,200,1259.298195
37.894466,200,1259.627502
31.760382,200,1259.791512
39.060947,200,1260.717627
43.09835,200,1260.877444
28.765238,200,1260.985546
37.214985,191,1261.324934
25.351387,200,1261.457942
65.19362,200,1261.573539
44.768944,184,1261.698293
11.721353,200,1262.034222
62.977505,200,1262.941882
42.614178,200,1263.099826
78.972176,200,1263.216809
62.503407,200,1263.585766
18.12011,200,1263.750433
30.367424,200,1263.872804
25.27659,200,1264.01547
52.607735,200,1264.357891
65.358185,200,1265.289112
31.787876,200,1265.451674
9.808522,200,1265.565049
63.615696,200,1265.913577
38.322586,200,1266.04902
41.085827,200,1266.161665
20.45112,200,1266.291236
24.881933,200,1266.625599
12.693442,200,1267.494104
23.78226,200,1267.647266
55.78644,200,1267.759708
61.09432,200,1268.103475
67.110146,200,1268.245979
33.658276,200,1268.358217
16.404207,200,1268.477715
20.939766,200,1268.800208
46.305954,200,1269.699843
13.194204,200,1269.861644
18.855434,200,1269.979346
20.902075,200,1270.328333
33.323673,200,1270.478346
55.7124,200,1270.611318
29.679876,200,1270.759781
14.087559,200,1271.109116
15.980383,74,1271.20074
8.134346,71,1271.318357
19.870167,200,1271.995433
19.238394,200,1272.141671
72.23663,200,1272.247097
86.16505,200,1272.832271
57.62818,200,1272.96791
69.51146,200,1273.300468
71.101524,200,1273.391094
33.97643,200,1273.494609
13.891965,200,1274.167242
39.578438,200,1274.314963
86.98686,200,1274.422134
17.577242,200,1275.025928
29.148657,200,1275.159223
24.140373,200,1275.493491
37.088234,200,1275.575893
70.06229,200,1275.683462
57.2988,200,1276.372386
55.601593,200,1276.52646
17.635708,200,1276.637102
11.920308,200,1277.2691
47.608143,200,1277.412006
21.023865,200,1277.742314
19.941238,200,1277.818383
47.33414,200,1277.927824
35.644634,200,1278.618661
35.026207,200,1278.768038
27.309206,200,1278.881857
45.442005,131,1279.409843
13.778839,146,1279.464776
36.724926,200,1279.512207
13.061129,200,1279.631632
16.720385,200,1279.937344
16.450956,181,1280.582787
53.875214,200,1280.947769
38.55141,200,1281.055158
45.389595,200,1281.551286
43.267944,200,1281.604804
44.70497,200,1281.651298
58.732243,200,1281.786162
8.29962,200,1282.101155
21.434164,200,1282.784116
12.560138,125,1283.046342
21.829632,200,1283.168765
50.989956,200,1283.282387
21.862732,200,1283.760285
15.584882,200,1283.810546
50.49895,200,1283.99262
38.0297,200,1284.32636
59.173992,200,1285.009846
63.60113,200,1285.269482
47.47046,200,1285.375407
59.819767,200,1285.482969
11.245306,200,1285.973337
78.27475,200,1286.026623
25.931396,200,1286.214434
10.034183,200,1286.547778
23.318962,200,1287.219938
10.696569,200,1287.470578
41.247,200,1287.582068
31.83887,200,1287.702423
47.287548,200,1288.233999
21.744516,200,1288.284861
17.932505,200,1288.461261
51.41742,200,1288.78634
9.679204,91,1289.217919
21.813974,200,1289.437004
10.997197,200,1289.686318
42.794334,200,1289.800626
21.556532,200,1289.908305
26.462566,200,1290.454985
33.997005,200,1290.619006
16.53609,200,1290.933034
50.452457,200,1291.380223
17.927095,200,1291.593867
30.493668,200,1291.864467
19.806644,200,1291.982474
76.11136,200,1292.102005
12.930856,200,1292.692422
57.084408,200,1292.873885
66.78309,200,1293.201081
38.81561,200,1293.637318
31.384354,156,1293.735373
6.112132,200,1293.861791
30.650812,200,1294.117546
20.260506,200,1294.344767
71.98158,200,1294.89546
50.16197,200,1295.07175
45.513733,200,1295.398247
29.25787,200,1295.829431
30.149803,200,1295.919188
19.003653,200,1296.030013
37.880085,200,1296.287637
41.96739,200,1296.494832
13.766975,200,1297.081815
68.1727,200,1297.270625
23.330061,200,1297.599493
55.009365,200,1298.062482
56.58854,200,1298.154149
61.686333,200,1298.268094
69.02178,200,1298.509849
64.10654,200,1298.714324
50.824787,200,1299.276595
32.73924,200,1299.459272
61.12946,200,1299.754352
34.195076,113,1299.933316
60.847054,200,1300.18607
56.932663,200,1300.280606
39.271194,200,1300.395
26.719671,200,1300.631798
13.372685,200,1301.418843
18.329556,200,1301.597965
36.576145,200,1301.926679
11.404782,200,1302.100788
59.065815,200,1302.348847
13.766436,200,1302.447369
21.001734,200,1302.573139
22.14202,200,1302.854674
13.483481,200,1303.682486
30.53527,200,1303.849537
65.58789,200,1304.185578
37.14144,200,1304.360242
29.073622,200,1304.635241
41.615288,200,1304.74769
34.216373,200,1304.868692
55.697952,200,1305.155635
19.061386,200,1306.023568
5.936994,104,1306.128004
37.45671,200,1306.187883
65.84181,200,1306.496992
37.27363,200,1306.661081
55.420334,200,1306.905129
42.836315,200,1307.010012
47.348583,200,1307.407033
23.287376,200,1308.191912
76.04432,200,1308.300278
10.357638,200,1308.368011
22.020226,200,1308.694885
21.649883,200,1308.872009
76.78773,200,1309.183759
42.80907,200,1309.292243
54.142403,200,1309.714853
34.978786,200,1310.612425
71.24045,200,1310.71831
60.2031,200,1310.782276
56.45867,200,1311.11495
14.390037,200,1311.291782
19.529488,200,1311.530318
21.345896,200,1311.621291
45.258373,200,1312.003262
19.371176,106,1312.264961
54.39195,200,1312.804893
36.69395,200,1312.917788
37.093624,200,1312.982209
35.25468,200,1313.487481
67.17329,200,1313.760082
61.708107,200,1313.863027
20.239578,200,1314.237577
32.797997,200,1314.479398
13.183545,200,1315.019803
31.975399,200,1315.138423
46.62433,200,1315.209493
56.536716,161,1315.656396
42.559498,200,1315.729036
38.753796,200,1316.001286
52.498524,200,1316.4715
13.078803,200,1316.769915
55.32296,200,1317.381809
30.271162,200,1317.494835
60.86174,200,1317.562282
19.304354,200,1317.995015
39.607716,200,1318.063644
36.453854,200,1318.312337
24.846249,200,1318.765152
28.35088,200,1319.000867
20.464945,184,1319.482582
55.616238,200,1319.554231
62.907692,200,1319.720918
22.589376,200,1320.153923
66.266716,200,1320.217737
80.98625,200,1320.48218
15.5423975,200,1320.938976
24.765274,200,1321.190832
66.41173,200,1321.645383
25.23182,200,1321.705828
28.181108,200,1321.886731
42.022095,200,1322.316076
-0.61192083,200,1322.378471
31.108044,200,1322.634077
28.907064,200,1323.083569
29.962698,200,1323.317288
47.974045,200,1323.770264
27.055662,200,1323.83666
13.88834,200,1324.014013
9.258755,200,1324.471029
15.376863,200,1324.535771
24.280586,200,1324.806052
11.261236,200,1325.252933
61.672676,200,1325.496212
44.87277,200,1325.923724
58.44367,200,1325.985803
31.110037,200,1326.146772
16.474546,200,1326.550544
17.817295,200,1326.61219
17.837229,200,1326.861391
11.955179,200,1327.332104
69.449684,200,1327.619389
59.730038,200,1328.172074
15.523313,200,1328.231551
28.307028,200,1328.385183
24.42292,200,1328.79706
35.56733,200,1328.880289
51.076996,200,1329.170589
59.29234,200,1329.647829
25.964642,200,1329.898454
35.641113,200,1330.354632
74.61586,200,1330.415393
71.58089,200,1330.584277
38.593338,200,1330.966695
15.10435,200,1331.021765
23.82656,200,1331.299563
64.85965,200,1331.80682
67.57842,200,1332.047015
54.296513,200,1332.494463
16.530207,200,1332.555781
13.141064,200,1332.730333
19.837183,200,1333.134832
9.036121,200,1333.200471
40.40794,200,1333.442397
21.144001,200,1333.89921
50.99222,200,1334.337056
63.122303,200,1334.79046
55.316788,200,1334.854263
16.347425,200,1335.028918
61.46304,200,1335.44209
10.779798,200,1335.499935
12.083368,138,1335.548113
59.837875,200,1335.737721
45.859726,200,1336.446667
38.518784,200,1336.88884
32.17984,200,1336.947284
59.844135,200,1337.118194
70.14781,200,1337.524693
14.59509,200,1337.584696
6.6742854,200,1337.631109
44.215206,200,1337.827989
20.787786,200,1338.52751
35.08775,200,1338.980042
56.241016,200,1339.044071
37.107227,200,1339.229054
60.54484,200,1339.642427
47.878967,200,1339.710895
8.9103,200,1339.765576
24.113966,200,1339.970703
19.914982,200,1340.705851
56.62648,200,1341.141442
23.130236,200,1341.203861
38.13312,200,1341.374141
74.56524,200,1341.783333
15.621581,200,1341.840915
20.11188,200,1341.897643
10.272371,200,1342.084554
40.608383,200,1342.788942
40.353123,200,1343.241426
38.96689,200,1343.301067
48.105145,200,1343.467031
2.1605248,162,1343.488592
39.9437,200,1343.969188
9.991089,115,1344.02356
17.93308,200,1344.023635
72.93629,200,1344.219054
21.970951,111,1344.40765
31.595497,200,1345.564248
18.111551,151,1345.75154
9.551067,200,1345.79147
53.975624,200,1345.821033
74.56948,200,1346.472765
46.018047,200,1346.472843
21.957054,200,1346.707165
12.73738,200,1346.906261
38.78937,200,1347.919695
15.84169,200,1348.064482
33.619144,200,1348.097606
41.369457,200,1348.117917
61.022335,200,1348.62485
19.27301,200,1348.62496
74.86543,200,1348.859721
15.226819,200,1349.072043
30.987854,200,1350.097884
20.362354,200,1350.231253
18.279953,200,1350.262763
55.965137,200,1350.281902
19.233252,200,1350.784162
54.4564,200,1350.784225
6.0498977,200,1350.980299
6.4312534,81,1351.056538
52.024582,200,1351.165421
40.1215,200,1352.12976
48.474052,200,1352.290856
66.487915,200,1352.3125
66.86619,200,1352.857364
13.623256,200,1352.857444
20.395048,200,1353.066501
12.799635,200,1353.160631
19.145359,200,1353.281577
62.807762,200,1354.314689
25.998247,200,1354.501029
52.301117,200,1354.524441
18.56189,200,1355.072728
36.50546,200,1355.072793
48.552773,200,1355.271033
63.02317,200,1355.353327
16.296717,200,1355.466027
11.368638,200,1356.459761
3.9241552,200,1356.630965
17.346535,200,1356.653306
11.763544,200,1357.166761
73.05984,200,1357.166817
42.336906,200,1357.35309
47.74078,200,1357.45299
4.7127233,83,1357.501889
64.70584,200,1357.568465
40.741524,200,1358.567978
29.160841,200,1358.764792
18.84798,200,1359.283643
42.180153,200,1359.28371
27.651001,200,1359.485689
15.381453,200,1359.567901
74.06113,200,1359.620908
22.040207,200,1359.680942
37.639023,200,1360.789392
67.98638,200,1360.982726
32.6004,200,1361.557856
63.138016,200,1361.557916
72.59792,200,1361.767035
20.013046,200,1361.850708
63.863064,200,1361.904596
16.813347,200,1361.96517
64.13639,200,1362.992671
63.286427,200,1363.178626
9.842928,200,1363.714984
14.262944,200,1363.715046
18.220581,200,1363.906813
37.95237,200,1363.985255
27.412733,200,1364.032664
43.203453,200,1364.090589
21.55627,200,1365.086927
34.708893,200,1365.286996
39.440544,200,1365.843464
13.833729,200,1365.843528
16.268322,80,1365.986567
35.348484,200,1366.051398
12.209138,200,1366.132967
86.98701,200,1366.184745
40.010887,200,1366.254744
11.910892,200,1367.510097
25.065193,200,1368.025436
51.15273,200,1368.025535
49.400887,200,1368.156881
31.192865,200,1368.222083
46.93797,200,1368.306231
35.234818,200,1368.3563
66.819374,200,1368.417965
0.92344785,107,1369.138508
24.552843,99,1369.448999
11.602958,200,1369.602351
80.44889,200,1370.137306
57.894405,200,1370.28148
30.560688,200,1370.345578
67.43109,200,1370.430315
64.737755,200,1370.490079
35.409977,200,1371.294999
0.758149,200,1371.673651
53.986813,200,1371.833009
29.185528,200,1372.369047
71.30751,200,1372.534044
18.965136,200,1372.60154
62.205296,200,1372.686343
65.40849,200,1372.745217
21.670105,200,1373.566457
45.094868,200,1373.873025
26.141136,200,1374.012177
16.079672,200,1374.527152
7.366298,200,1374.658065
52.276714,200,1374.723528
47.88291,200,1374.806519
56.912327,200,1374.855673
33.786743,200,1375.68899
51.642788,200,1376.01245
17.90533,200,1376.179297
15.436397,200,1376.757995
59.896435,200,1376.906589
22.889923,200,1376.977022
17.06511,200,1377.068702
40.464275,200,1377.121941
49.037395,200,1377.935331
23.510214,84,1378.024726
13.19575,200,1378.236108
13.316914,200,1378.377089
17.749743,74,1378.704021
35.64799,200,1378.913013
43.95261,200,1379.058332
27.82266,200,1379.127914
25.152485,200,1379.212713
69.23324,200,1380.223161
41.284706,200,1380.487179
41.182514,200,1380.640224
23.77716,200,1380.954193
74.06692,200,1381.146943
22.976585,200,1381.289446
34.53757,200,1381.359702
78.71994,200,1381.478003
56.15178,200,1382.453666
73.76598,200,1382.684503
45.72923,200,1382.844152
57.815422,200,1383.160305
11.46289,200,1383.366395
57.73255,200,1383.507871
39.917088,200,1383.567373
15.848004,200,1383.646863
-1.2716546,73,1384.273602
62.902534,200,1384.630442
52.792423,200,1384.873333
73.08215,200,1385.031911
73.876015,200,1385.367029
70.43019,200,1385.595906
11.337946,200,1385.788122
15.113519,200,1385.869853
35.313423,200,1386.493563
44.755444,200,1386.808187
11.298076,200,1387.039938
10.677227,200,1387.185539
45.269253,200,1387.502855
74.577614,200,1387.704314
34.20971,200,1387.896479
73.03643,200,1387.977916
41.892086,200,1388.590579
54.608234,200,1388.907679
24.996817,200,1389.141461
20.524246,200,1389.295264
70.34361,200,1389.637565
51.59703,200,1389.832736
12.43518,200,1390.029709
12.086985,200,1390.111699
22.631557,200,1390.757867
9.677883,71,1390.892113
49.17794,200,1391.08726
36.340347,200,1391.302289
27.481918,200,1391.474968
39.27563,200,1391.789754
48.62653,200,1391.989063
1.2497798,65,1392.167228
33.722122,200,1392.195536
-0.7943041,78,1392.885278
32.26655,200,1392.987314
82.66136,200,1393.126595
41.454285,200,1393.325044
30.437708,200,1393.632463
7.792301,69,1393.822746
4.769824,77,1393.822807
5.972502,200,1394.083883
43.019547,200,1394.50691
59.8485,200,1394.54623
65.80609,200,1395.485439
60.26014,200,1395.653841
19.347605,200,1395.866728
57.231262,200,1396.059589
65.225655,200,1396.059657
46.401886,200,1396.358175
0.25871038,75,1396.479671
-0.41075104,60,1396.539096
59.4854,200,1396.759079
14.222743,200,1396.791388
66.45995,200,1397.746101
16.214952,200,1398.404503
63.343792,200,1398.404568
82.448456,200,1398.758768
22.80409,200,1398.858529
58.485634,200,1398.92037
31.71163,200,1399.121843
65.84996,200,1399.161011
17.920017,87,1399.479388
47.849422,200,1400.146173
13.075142,200,1400.808235
43.855167,200,1401.094792
40.664433,200,1401.207482
16.89784,200,1401.270038
31.707985,200,1401.496223
74.46823,200,1401.529781
29.264505,200,1401.789453
29.943735,200,1402.384911
63.343967,200,1402.984007
15.57622,200,1403.255131
87.1895,200,1403.352298
80.02298,200,1403.411948
6.2255507,200,1403.626523
90.3787,200,1403.654712
23.245253,200,1403.888659
73.56497,200,1404.501472
41.397522,200,1405.104544
57.930878,200,1405.373169
6.573821,200,1405.491047
28.306986,200,1405.554107
72.499054,200,1405.747658
60.433666,200,1405.778052
44.37664,200,1406.019666
17.257465,200,1406.614051
8.832629,160,1406.79191
17.65937,200,1407.479045
62.519493,200,1407.588289
22.63454,200,1407.658319
36.5893,200,1407.887743
50.417774,200,1407.929181
33.900517,200,1408.20543
75.957344,200,1408.829137
27.076963,200,1409.020513
25.635525,200,1409.775164
16.676682,200,1409.882223
46.26386,200,1409.946139
42.101734,200,1410.14897
35.753204,200,1410.181243
37.14442,200,1410.447214
10.300164,200,1411.042193
5.3547463,93,1411.194622
29.461695,200,1411.229242
47.731647,200,1411.996614
